"","TF","TG"
"6592","Skn7p","OCH1"
"6593","Skn7p","MET13"
"6594","Skn7p","CHC1"
"6595","Skn7p","NQM1"
"6596","Skn7p","PIL1"
"6597","Skn7p","CTT1"
"6598","Skn7p","TPO2"
"6599","Skn7p","RTS3"
"6600","Skn7p","TDH3"
"6601","Skn7p","TRX2"
"6602","Skn7p","SCW4"
"6603","Skn7p","NEM1"
"6604","Skn7p","SOD2"
"6605","Skn7p","RPL27A"
"6606","Skn7p","YHR020W"
"6607","Skn7p","GVP36"
"6608","Skn7p","SGA1"
"6609","Skn7p","XBP1"
"6610","Skn7p","POR2"
"6611","Skn7p","RPI1"
"6612","Skn7p","YAP5"
"6613","Skn7p","FLO11"
"6614","Skn7p","LYS1"
"6615","Skn7p","PRY1"
"6616","Skn7p","GSH1"
"6617","Skn7p","IME2"
"6618","Skn7p","YJL107C"
"6619","Skn7p","NCA3"
"6620","Skn7p","CIS3"
"6621","Skn7p","SSC1"
"6622","Skn7p","SOD1"
"6623","Skn7p","ADO1"
"6624","Skn7p","BAT2"
"6625","Skn7p","LAC1"
"6626","Skn7p","IXR1"
"6627","Skn7p","UGP1"
"6628","Skn7p","AIM26"
"6629","Skn7p","PHD1"
"6630","Skn7p","PRI2"
"6631","Skn7p","MSN4"
"6632","Skn7p","SRX1"
"6633","Skn7p","CWP2"
"6634","Skn7p","PIR1"
"6635","Skn7p","PRY2"
"6636","Skn7p","UTH1"
"6637","Skn7p","SHB17"
"6638","Skn7p","YKR075C"
"6639","Skn7p","PTR2"
"6640","Skn7p","DPS1"
"6641","Skn7p","COX19"
"6642","Skn7p","YLR108C"
"6643","Skn7p","YPS3"
"6644","Skn7p","HMX1"
"6645","Skn7p","FRE1"
"6646","Skn7p","MCP2"
"6647","Skn7p","ACO1"
"6648","Skn7p","RPL31B"
"6649","Skn7p","INA1"
"6650","Skn7p","PUN1"
"6651","Skn7p","MRPL4"
"6652","Skn7p","SUR7"
"6653","Skn7p","CUE4"
"6654","Skn7p","BUL2"
"6655","Skn7p","PLB2"
"6656","Skn7p","YMR102C"
"6657","Skn7p","RPL15B"
"6658","Skn7p","GID8"
"6659","Skn7p","DDR48"
"6660","Skn7p","YMR173W-A"
"6661","Skn7p","ICY1"
"6662","Skn7p","CLN1"
"6663","Skn7p","GTO3"
"6664","Skn7p","HOR7"
"6665","Skn7p","YMR304C-A"
"6666","Skn7p","SCW10"
"6667","Skn7p","GAS1"
"6668","Skn7p","FET4"
"6669","Skn7p","SIS1"
"6670","Skn7p","MFA2"
"6671","Skn7p","YNL146W"
"6672","Skn7p","RPS3"
"6673","Skn7p","YNL234W"
"6674","Skn7p","ZWF1"
"6675","Skn7p","CIT1"
"6676","Skn7p","YNR014W"
"6677","Skn7p","RCF2"
"6678","Skn7p","DDR2"
"6679","Skn7p","ARG1"
"6680","Skn7p","ZEO1"
"6681","Skn7p","MDH2"
"6682","Skn7p","ZPS1"
"6683","Skn7p","HMS1"
"6684","Skn7p","RPL3"
"6685","Skn7p","RGS2"
"6686","Skn7p","ENV9"
"6687","Skn7p","SFG1"
"6688","Skn7p","TYE7"
"6689","Skn7p","PUT4"
"6690","Skn7p","CIN1"
"6691","Skn7p","VTC3"
"6692","Skn7p","ALD6"
"6693","Skn7p","USV1"
"6694","Skn7p","CLN2"
"6695","Skn7p","YPR015C"
"6696","Skn7p","ROX1"
"6697","Skn7p","NCE102"
"6698","Skn7p","SUE1"
"6699","Sko1p","GPD1"
"6700","Sko1p","ENA1"
"6701","Sko1p","SED1"
"6702","Sko1p","YPR1"
"6703","Sko1p","FMP48"
"6704","Sko1p","THI4"
"6705","Sko1p","MPC3"
"6706","Sko1p","MGA1"
"6707","Sko1p","YHR033W"
"6708","Sko1p","HXT1"
"6709","Sko1p","HXT5"
"6710","Sko1p","SPS100"
"6711","Sko1p","RHO3"
"6712","Sko1p","PRM10"
"6713","Sko1p","UGP1"
"6714","Sko1p","CWP1"
"6715","Sko1p","MCR1"
"6716","Sko1p","HSP104"
"6717","Sko1p","AHP1"
"6718","Sko1p","YML131W"
"6719","Sko1p","SPO20"
"6720","Sko1p","GAT2"
"6721","Sko1p","NRM1"
"6722","Sko1p","SOL1"
"6723","Sko1p","GRE2"
"6724","Sko1p","GRE1"
"6725","Sko1p","YRO2"
"6726","Sko1p","ECM2"
"6727","Sko1p","ICS2"
"6728","Sko1p","CSH1"
"6729","Sko1p","POF1"
"6730","Sko1p","YCR102C"
"6731","Sko1p","BSC1"
"6732","Sko1p","SFA1"
"6733","Sko1p","NRG1"
"6734","Sko1p","PTP3"
"6735","Sko1p","LEU1"
"6736","Sko1p","PYC1"
"6737","Sko1p","TOS8"
"6738","Sko1p","NQM1"
"6739","Sko1p","GPC1"
"6740","Sko1p","RNR4"
"6741","Sko1p","FSH1"
"6742","Sko1p","YIL108W"
"6743","Sko1p","PRM5"
"6744","Sko1p","HXT12"
"6745","Sko1p","CAP1"
"6746","Sko1p","MSN4"
"6747","Sko1p","RPC25"
"6748","Sko1p","GAP1"
"6749","Sko1p","PTR2"
"6750","Sko1p","EXG1"
"6751","Sko1p","REH1"
"6752","Sko1p","YML6"
"6753","Sko1p","DAK1"
"6754","Sko1p","MSN2"
"6755","Sko1p","MOT3"
"6756","Sko1p","NDE1"
"6757","Sko1p","RKR1"
"6758","Sko1p","FRE4"
"6759","Sko1p","YNR061C"
"6760","Sko1p","PFK27"
"6761","Sko1p","HXT11"
"6762","Sko1p","YOR342C"
"6763","Sko1p","SWI1"
"6764","Sko1p","ISU1"
"6765","Sko1p","CUP9"
"6766","Sko1p","CBP3"
"6767","Sko1p","ATG41"
"6768","Sko1p","HAL1"
"6769","Sko1p","ROX1"
"6770","Sko1p","BER1"
"6771","Smp1p","IME1"
"6772","Smp1p","SMP1"
"6773","Smp1p","YGR035C"
"6774","Smp1p","CWP1"
"6775","Smp1p","DFR1"
"6776","Sok2p","IME1"
"6777","Sok2p","MAK16"
"6778","Sok2p","FRT2"
"6779","Sok2p","FUN19"
"6780","Sok2p","AIM2"
"6781","Sok2p","ACS1"
"6782","Sok2p","BDH2"
"6783","Sok2p","GDH3"
"6784","Sok2p","UIP3"
"6785","Sok2p","YAR028W"
"6786","Sok2p","YAT1"
"6787","Sok2p","FLO1"
"6788","Sok2p","ACH1"
"6789","Sok2p","YBL029W"
